,ds,yhat_upper,yhat,yhat_lower
3763,2019-11-02,22.765372778476074,19.80253435572912,16.68012934530965
3764,2019-11-03,22.76028907313877,19.779766321291824,16.560127122032714
3765,2019-11-04,21.436766469541453,18.430340248498283,15.365596356065575
3766,2019-11-05,21.568392751841557,18.43711711345025,15.170543506084591
3767,2019-11-06,21.599648960041755,18.390954574068967,15.466148078257474
3768,2019-11-07,21.43365554093573,18.431275973050766,15.3054176502026
3769,2019-11-08,21.531160155443118,18.375332421579095,15.198841314636914
3770,2019-11-09,22.72425064088239,19.70260352076462,16.714905820418053
3771,2019-11-10,23.02585915454991,19.701358489970968,16.539217941802704
3772,2019-11-11,21.23916717058071,18.374423999105744,15.095503607328206
3773,2019-11-12,21.35862678686837,18.404058818892832,15.372931395067354
3774,2019-11-13,21.417062792939223,18.380526218289646,15.472649839623335
3775,2019-11-14,21.384548610894264,18.442677661411523,15.47220530786723
3776,2019-11-15,21.506083921213264,18.407228740082186,15.45348311448804
3777,2019-11-16,22.90601663290508,19.753172547158478,16.69188742615385
3778,2019-11-17,22.9007414751411,19.768351945289982,16.656746913522884
3779,2019-11-18,21.77506582355967,18.455236759353003,15.680063185690877
3780,2019-11-19,21.59098050414208,18.49580579006268,15.461222304035172
3781,2019-11-20,21.779051301234787,18.480124419185117,15.521709825850111
3782,2019-11-21,21.6632663256882,18.546931261166364,15.414917860154535
3783,2019-11-22,21.821072377732072,18.51291476287771,15.239419495621782
3784,2019-11-23,23.154302002666846,19.85712498526988,16.7401235315921
3785,2019-11-24,22.920633614665594,19.867542111610007,16.7997465029769
3786,2019-11-25,21.753726356148146,18.546847858328775,15.523499814859282
3787,2019-11-26,21.684091742887826,18.577299886653847,15.617996210129458
3788,2019-11-27,21.562654103336882,18.549300232230813,15.417324639343557
3789,2019-11-28,21.729764967935324,18.60197149301093,15.40016568564224
3790,2019-11-29,21.511033058846998,18.552421992300104,15.676979851937347
3791,2019-11-30,23.11933570403653,19.88014548635092,16.766470592931285
3792,2019-12-01,22.99417748620883,19.873577307320335,16.912318186161038
3793,2019-12-02,21.623135896950515,18.53585346413676,15.4030408678652
3794,2019-12-03,21.60175671447229,18.549673136676738,15.38417486970445
3795,2019-12-04,21.627668524008477,18.505855898751886,15.119999687728804
3796,2019-12-05,21.761864886909507,18.543907700884134,15.489958680029348
3797,2019-12-06,21.570299672914114,18.481277085068815,15.224159084803668
3798,2019-12-07,23.161449702884116,19.797747414173084,16.82831191356479
3799,2019-12-08,23.32724600381264,19.781987172624525,16.980999549797453
3800,2019-12-09,21.481209003852033,18.437304975755836,15.319187347679195
3801,2019-12-10,21.844602235248523,18.446509784444963,15.360824415403062
3802,2019-12-11,21.528882012767077,18.400467667855203,15.49766101803003
3803,2019-12-12,21.670907440974577,18.438669099490365,15.38468501063214
3804,2019-12-13,21.693191937433692,18.37848816240245,15.036973653812508
3805,2019-12-14,23.079390874417676,19.699579303391495,16.695890902192883
3806,2019-12-15,22.87999273018599,19.690433508837398,16.42483017952148
3807,2019-12-16,21.448119190716984,18.35414032069838,15.155395702103181
3808,2019-12-17,21.643321452032698,18.373255943199283,15.393080997257268
3809,2019-12-18,21.499306356964833,18.33836851762331,15.191285654845078
3810,2019-12-19,21.719609133862843,18.388674274172946,15.13342153552568
3811,2019-12-20,21.508489497640355,18.341245658557764,15.101755429913815
3812,2019-12-21,23.128020518196706,19.67543680135306,16.672500016038292
3813,2019-12-22,23.068915238903834,19.67944794580845,16.629882937630967
3814,2019-12-23,21.56302147750499,18.356095017941744,15.246930919822287
3815,2019-12-24,21.6250547046322,18.38768438408679,15.2229224521585
3816,2019-12-25,21.741332300236696,18.3645837026065,15.133391842178835
3817,2019-12-26,21.795495853312516,18.425802447768245,15.218873054399285
3818,2019-12-27,21.774532772946547,18.38826311499169,15.00212439977119
3819,2019-12-28,22.940685801827033,19.731208431719658,16.836931938562266
3820,2019-12-29,23.091649396495026,19.742766190659793,16.604586879486032
3821,2019-12-30,21.828434352554062,18.425717934247803,15.271888381579563
3822,2019-12-31,21.871539028811306,18.462371621795853,15.287025908383704
3823,2020-01-01,21.76874675081925,18.4431293102251,15.516356454537977
3824,2020-01-02,21.689512017674904,18.507063583129813,15.32590532521625
3825,2020-01-03,22.028771912103977,18.471183921185926,15.386040624179795
3826,2020-01-04,23.0358801612959,19.814838542038405,16.552379780082198
3827,2020-01-05,23.213593399285315,19.826273543347224,16.636069546706114
3828,2020-01-06,21.64433252335692,18.508395799923708,15.434812344860008
3829,2020-01-07,21.79988531835583,18.54363996644299,15.347558111881664
3830,2020-01-08,21.719889566538992,18.522530826547893,15.323571424114569
3831,2020-01-09,21.628077582805695,18.58425491618543,15.23776483077421
3832,2020-01-10,21.591335087553333,18.54592278387393,14.975357932065943
3833,2020-01-11,22.97586253344147,19.886967556615115,16.926545760193765
3834,2020-01-12,23.279706330673225,19.895701752035478,16.711581780706865
3835,2020-01-13,21.885852239592264,18.575078857700124,15.449663943117423
3836,2020-01-14,22.10128404972201,18.60756005953595,15.363444243173397
3837,2020-01-15,21.791468881753993,18.583677350830897,15.34939752416808
3838,2020-01-16,22.151498414615496,18.642606900666923,15.168611681654108
3839,2020-01-17,21.90215350492726,18.601433957846265,15.146866323733168
3840,2020-01-18,23.190582720195792,19.93955483798627,16.964809570225995
3841,2020-01-19,23.48469670034412,19.94523778320761,16.794180347906
3842,2020-01-20,21.941379394250834,18.621389039408218,15.61082323663869
3843,2020-01-21,21.921656409292762,18.65042433872297,15.415626887287917
