,ds,yhat_upper,yhat,yhat_lower
2683,2020-06-30,141.55295952544512,130.20730740257204,120.25946535640956
2684,2020-07-01,140.74474647863835,130.11065736331278,119.87294614065948
2685,2020-07-02,140.597322506354,130.22202992150687,119.60639600905193
2686,2020-07-03,140.96322451578857,130.16885483630463,120.0447648147701
2687,2020-07-04,143.8359330651962,133.12300985692204,122.98867860101687
2688,2020-07-05,144.45828397656305,133.24540404736933,122.67326863449088
2689,2020-07-06,140.98530830642187,130.6264933472013,120.09922227798161
2690,2020-07-07,141.87699051975463,130.8627262449091,119.64635834700492
2691,2020-07-08,141.75473421010076,130.95528946208447,119.72600059754504
2692,2020-07-09,141.90874006582274,131.24976560845508,120.31023223526282
2693,2020-07-10,142.73624071719053,131.3691182806498,120.06566171114548
2694,2020-07-11,145.33962254277088,134.4808430598516,123.22184134596121
2695,2020-07-12,146.38212364779739,134.74166208224273,123.49722313026199
2696,2020-07-13,143.66914583133413,132.23814757285027,121.65563813644914
2697,2020-07-14,144.11368594761473,132.56326933846603,121.2798355805187
2698,2020-07-15,143.64133338047222,132.71523338226456,120.81519165725689
2699,2020-07-16,144.1585641979623,133.0372210860785,121.34305167319037
2700,2020-07-17,144.78491607400028,133.15044220986158,122.4790233096179
2701,2020-07-18,148.43687580235985,136.2213382934072,125.11109656966867
2702,2020-07-19,148.13587988725567,136.40631266919306,124.52383391398779
2703,2020-07-20,146.07855821983102,133.7923714588994,121.99631016506916
2704,2020-07-21,145.68157935603875,133.97367000651525,122.5347040542193
2705,2020-07-22,145.86582718509476,133.95033185961316,122.32563338442715
2706,2020-07-23,145.64489044967303,134.06815018744018,123.54662129052439
2707,2020-07-24,146.0014753520235,133.95158581065894,121.9985108576796
2708,2020-07-25,148.34390889104372,136.77089981083142,125.13287659942239
2709,2020-07-26,148.93169551685745,136.6867987322393,123.8722655439729
2710,2020-07-27,146.23262520483718,133.79097892358433,121.9334430226597
2711,2020-07-28,145.49361124386476,133.68256696004846,121.63624976061973
2712,2020-07-29,146.35278751781613,133.36682598909144,121.86423792700276
2713,2020-07-30,145.23959293906407,133.19474079053484,121.91585423995843
2714,2020-07-31,144.55766292566176,132.79589871828097,120.70995003355796
2715,2020-08-01,147.5802670090927,135.3455074934742,124.38290459779725
2716,2020-08-02,147.71236589764334,135.00893079100135,122.51439715512419
2717,2020-08-03,144.73701990729407,131.88213094400103,119.9770130992162
2718,2020-08-04,144.94977549845183,131.56801825708524,118.97006801741144
2719,2020-08-05,143.08889438594284,131.0750790258384,118.6879567173017
2720,2020-08-06,143.96510979394793,130.7568969516626,118.99192944762609
2721,2020-08-07,143.6365727461357,130.24498661147177,118.273107311786
2722,2020-08-08,146.32569068471454,132.71578099951944,119.52976903485751
2723,2020-08-09,145.44154268800085,132.3351546597383,120.3736944524762
2724,2020-08-10,142.39519579774418,129.1988718257441,116.66054703363336
2725,2020-08-11,143.29575441160097,128.90895866836158,116.6031804138009
2726,2020-08-12,141.93646994953255,128.4723708880633,115.37213615944258
2727,2020-08-13,141.7453364366412,128.24057003905227,115.63181042579858
