,ds,yhat_upper,yhat,yhat_lower
2645,2020-05-23,13.229943496492815,11.032752706011507,8.788728297086255
2646,2020-05-24,13.177745325810768,11.030596736511137,8.83379392424602
2647,2020-05-25,12.897748539328504,10.70084672676815,8.590031949626804
2648,2020-05-26,13.007851999353065,10.735475705902282,8.620482044945174
2649,2020-05-27,12.948209871582934,10.701327930557976,8.621806850519665
2650,2020-05-28,12.920961034470338,10.69062464866275,8.771204550820675
2651,2020-05-29,12.792257883215942,10.715655389149473,8.564029055967925
2652,2020-05-30,13.278672402403485,11.003264426058518,9.00730818661011
2653,2020-05-31,13.104901727370203,10.995724957952957,8.845656481618626
2654,2020-06-01,12.99981449163791,10.660301243006916,8.237319699346063
2655,2020-06-02,12.898240716595888,10.68925031801749,8.426650341830289
2656,2020-06-03,12.7768090198567,10.649696123409477,8.556314444935914
2657,2020-06-04,12.885200475559179,10.6341273488894,8.578647280112062
2658,2020-06-05,12.833905018538186,10.655081324554606,8.460645128278527
2659,2020-06-06,13.210685695124484,10.93962380372985,8.80967923092634
2660,2020-06-07,13.366343207785576,10.930217350944522,8.687815945781187
2661,2020-06-08,12.684342913607477,10.59427871793456,8.34717336618789
2662,2020-06-09,12.906145499495203,10.624176944960295,8.498648009336126
2663,2020-06-10,12.785269522521602,10.587105082522749,8.359783738187657
2664,2020-06-11,12.915885499203927,10.575576883796186,8.43908935811818
2665,2020-06-12,12.851925940281333,10.602110790684943,8.364774199734516
2666,2020-06-13,13.151489788669807,10.893711021248041,8.752177419182376
2667,2020-06-14,13.275547380871414,10.892738398819352,8.590538182755536
2668,2020-06-15,12.925911968768032,10.566471201101884,8.34540301636213
2669,2020-06-16,12.873346217499229,10.607107634390227,8.508762885767213
2670,2020-06-17,12.972593672908195,10.581642673037964,8.346529382039105
2671,2020-06-18,12.866526576963741,10.582370442095133,8.49260216052647
2672,2020-06-19,12.800995544901602,10.621574281896962,8.402837508946492
2673,2020-06-20,13.13132998653247,10.926014112569876,8.656311691046072
2674,2020-06-21,13.26182968511553,10.937803549389947,8.538589188634342
2675,2020-06-22,12.893697260614434,10.623976864144934,8.412924149391012
2676,2020-06-23,12.999948319388704,10.676497226485255,8.465418432750992
2677,2020-06-24,12.845937021498438,10.662138811106628,8.525532479694174
2678,2020-06-25,12.94795619116629,10.672993815886914,8.446556231225836
2679,2020-06-26,13.040973523920194,10.721166421954123,8.373417240162732
2680,2020-06-27,13.307957618440941,11.033263233665537,9.000495389684868
2681,2020-06-28,13.433951753365484,11.051272598990344,8.650689960477687
2682,2020-06-29,13.094931782300826,10.742132885349804,8.385849850267933
2683,2020-06-30,13.010022890736302,10.797741154862315,8.403473517367564
2684,2020-07-01,13.221338777812257,10.784834863634531,8.610234669153085
2685,2020-07-02,13.034309469748624,10.795497695618891,8.50587435181859
2686,2020-07-03,13.095315491511565,10.841851650996755,8.39818697135997
2687,2020-07-04,13.477270841934812,11.150545035809714,8.929887243576648
2688,2020-07-05,13.668353246540516,11.163628877453194,8.870347096168066
2689,2020-07-06,13.324989933155582,10.848121975721856,8.542172924206593
2690,2020-07-07,13.306831998465082,10.896016173360442,8.589542960337475
2691,2020-07-08,13.413670649506804,10.874154610959042,8.425838434219655
2692,2020-07-09,13.264167073717315,10.87473421183709,8.429210035147504
2693,2020-07-10,13.336380897973585,10.909994642147746,8.41688451994649
2694,2020-07-11,13.715408324253117,11.206703503755335,8.891786818179678
2695,2020-07-12,13.390568906937805,11.207030377041809,8.762944559150638
2696,2020-07-13,13.238209162338642,10.878109994337034,8.474883290770412
2697,2020-07-14,13.3332531271619,10.912046175039517,8.598515192981063
2698,2020-07-15,13.272235972769163,10.875789308952793,8.60364098206118
2699,2020-07-16,13.303279662395976,10.861638629226539,8.584795600721936
2700,2020-07-17,13.650946424003301,10.881931490304693,8.563367436558835
2701,2020-07-18,13.55861080139867,11.163529354445362,8.68614281350053
