,ds,yhat_upper,yhat,yhat_lower
2740,2020-08-26,141.49959551125784,127.00563161133945,112.91434132444532
2741,2020-08-27,140.86737059237302,127.17191246868957,112.56536371735147
2742,2020-08-28,140.87353504718192,127.08086479017406,111.85033419519768
2743,2020-08-29,143.69637344718313,129.8121832790135,116.86612811462756
2744,2020-08-30,144.45450807096253,129.90136730906522,115.14073218651409
2745,2020-08-31,141.2743385037848,127.44078468917907,112.12530292002357
2746,2020-09-01,142.21702814520143,127.60367818540983,112.82387949190763
2747,2020-09-02,143.5701244689904,127.60775355032771,112.84434854737817
2748,2020-09-03,142.19086895444931,127.83582269774583,112.29431428970545
2749,2020-09-04,142.20794193128617,127.7974006640661,112.3255777365186
2750,2020-09-05,144.36107361627992,130.57391966517076,115.99861579357396
2751,2020-09-06,145.7836922549417,130.70265349177316,114.96345460110211
2752,2020-09-07,143.74822175667947,128.27770346127326,113.10305961165587
2753,2020-09-08,142.44886382322053,128.47393031348156,112.13992261545039
2754,2020-09-09,144.44869415118913,128.510473137325,113.27672771644413
2755,2020-09-10,143.42015915159695,128.7713311189845,112.85673047451382
2756,2020-09-11,144.77485629111231,128.76690865677566,114.10425136366013
2757,2020-09-12,147.6683310439831,131.57918875271025,115.47046874979144
2758,2020-09-13,146.62951082828567,131.7456291756307,115.78048586807154
2759,2020-09-14,145.22915849736205,129.36013348167452,113.55014067268527
2760,2020-09-15,145.80029815654035,129.59698173842827,113.8208437853169
2761,2020-09-16,146.11057896933428,129.674362078607,114.44164090707635
2762,2020-09-17,146.48296431112183,129.9749784916899,114.06983627733756
2763,2020-09-18,146.77701085748595,130.0076346094419,112.67367858108807
2764,2020-09-19,148.8263701141211,132.85245722220154,116.49284868241833
2765,2020-09-20,150.02156143034745,133.04485250007664,116.56072955031902
2766,2020-09-21,146.81138256794077,130.6765451816295,112.16589031713602
2767,2020-09-22,147.06714266483,130.91958350538565,113.7049514844903
2768,2020-09-23,147.06631463693319,130.98994875188356,114.85719157768833
2769,2020-09-24,147.38468090704873,131.2682424270128,113.60503878377143
2770,2020-09-25,148.16833421097576,131.26134841421694,114.27235463937255
2771,2020-09-26,151.52809910947224,134.04773142560325,116.34146363444344
2772,2020-09-27,151.149848074987,134.16146241046994,118.4653824481865
2773,2020-09-28,148.80315016344503,131.69331902798115,114.72504394944781
2774,2020-09-29,149.7765860461395,131.81484202495153,114.46123209116432
2775,2020-09-30,148.47337046952663,131.74198473132262,114.31094269695286
2776,2020-10-01,149.01813287884403,131.8558273751493,114.29753937813953
2777,2020-10-02,149.05807284037476,131.66425258136445,113.10072807891056
2778,2020-10-03,152.62014847782177,134.24724281432117,116.18770986018284
2779,2020-10-04,151.61546735440194,134.14089026273314,116.36016780399335
2780,2020-10-05,149.77896584207284,131.4384675284899,112.33139643928774
2781,2020-10-06,148.9721356039198,131.31444062291484,114.00738091270063
2782,2020-10-07,148.58163546625684,130.9880625343259,111.24687120862708
2783,2020-10-08,148.56938297648588,130.8440204789685,113.21382517816618
2784,2020-10-09,149.23431960660193,130.3940349285747,112.3736593735372
2785,2020-10-10,151.34726956986748,132.72207317297327,113.91615955899695
2786,2020-10-11,151.07296676817575,132.36827012780438,113.32100353268036
2787,2020-10-12,148.47006653630734,129.4299071101305,110.28245337141418
2788,2020-10-13,148.5257826268146,129.08533253056862,110.206191497842
2789,2020-10-14,146.43617183919534,128.5574652248973,109.10933061511355
2790,2020-10-15,146.89579199530797,128.23435594223596,108.87876428005899
2791,2020-10-16,146.74445491850722,127.63070736574721,108.04271214513291
2792,2020-10-17,149.60460250145536,129.83301752180444,110.40916314665378
2793,2020-10-18,149.2143131345657,129.38344114172503,109.50044266150014
2794,2020-10-19,145.58636737587682,126.38072125837802,107.18514490126198
2795,2020-10-20,146.57272738134583,126.00407620958138,105.29658460218315
2796,2020-10-21,145.40511050513112,125.47668362490644,106.08665108231094
2797,2020-10-22,143.68179946542367,125.18623737593263,105.93583474660727
2798,2020-10-23,145.35373446340023,124.64647792674258,104.40530305263242
2799,2020-10-24,146.7344383810163,126.94236060048615,106.26829011499392
2800,2020-10-25,146.7508775383891,126.61395559664491,105.57857100532883
2801,2020-10-26,144.0006932489678,123.75743094578019,103.71689818653569
2802,2020-10-27,144.09952298971254,123.54900214486966,102.73856092842749
2803,2020-10-28,144.69516133724622,123.20848833035569,102.65624515048916
2804,2020-10-29,144.37613241837076,123.11994900868848,100.09407668548755
2805,2020-10-30,142.95109139868433,122.79329963677147,101.32139171436232
2806,2020-10-31,146.06611320634119,125.30956830099251,103.68931228387072
2807,2020-11-01,146.90432206106226,125.20488500367645,102.96570163337559
2808,2020-11-02,143.92059680161708,122.57155242467148,102.3293274194402
2809,2020-11-03,144.5052201072021,122.58207965302631,102.11229048752539
2810,2020-11-04,143.04752558656966,122.4528166311205,101.70209424232674
2811,2020-11-05,144.11842611173057,122.56466140581617,101.1279081835425
2812,2020-11-06,144.40521619321896,122.42473679619818,100.3234329607558
2813,2020-11-07,148.54646842937638,125.11169732867417,101.99409855000084
2814,2020-11-08,148.41728095447746,125.1597568714288,101.17222220438796
2815,2020-11-09,143.9602677246223,122.6597851050789,101.63408545071083
2816,2020-11-10,144.7083117534104,122.78335395591009,99.89803333659903
2817,2020-11-11,144.9502207999596,122.74637173146651,99.3930773783858
2818,2020-11-12,145.15890104155991,122.92977741178926,101.31946721478126
2819,2020-11-13,145.6417916430459,122.84119240906557,99.59976686889914
2820,2020-11-14,147.66421374834,125.56019166862563,101.90207490305318
2821,2020-11-15,147.26376820769482,125.62228584955692,102.18108557355995
2822,2020-11-16,146.23684107844622,123.11996426995846,100.34786977641
2823,2020-11-17,145.58783622312816,123.22668148376992,98.17317741293674
2824,2020-11-18,146.16937057212849,123.16042710878635,98.69785945976027
2825,2020-11-19,145.5985314535042,123.30435332043164,99.51328174552063
2826,2020-11-20,146.62247830091385,123.16835930850002,99.42253345683723
2827,2020-11-21,148.67687161802223,125.83429651866732,100.95150607900173
2828,2020-11-22,148.16880422648063,125.83988827373794,101.40430016123217
2829,2020-11-23,147.6117864593765,123.27971517114041,98.71584294932875
2830,2020-11-24,146.64799642060817,123.32915064183717,98.46384723704661
2831,2020-11-25,148.14299201374487,123.20788757384362,97.07964842346958
2832,2020-11-26,147.67128303516134,123.30053143002101,98.63983566261761
2833,2020-11-27,147.15045303375507,123.11815987838652,99.0218087047747
2834,2020-11-28,150.03191902387192,125.74351316799844,100.90238907984823
2835,2020-11-29,151.71344161272293,125.71490894009098,101.55567374923008
2836,2020-11-30,147.93424705697603,123.12723265230093,96.16498057900775
2837,2020-12-01,146.21197113471405,123.15588748205334,98.12403647822295
2838,2020-12-02,147.57781023527156,123.02034381374183,97.66845353469138
2839,2020-12-03,148.96978058545668,123.1047626920904,98.89236915126452
2840,2020-12-04,147.81854170030502,122.91959200007109,96.9841822020354
2841,2020-12-05,150.74564655973026,125.54679816579755,100.01967560316447
2842,2020-12-06,150.61144176828662,125.52382553785002,99.82501668179617
2843,2020-12-07,149.12023391030849,122.94463298649862,97.30254984043897
2844,2020-12-08,149.0788331389343,122.9836899578631,96.91354554330542
2845,2020-12-09,148.90369212544925,122.85957048155092,97.7220181418886
