,ds,yhat_upper,yhat,yhat_lower
3829,2020-01-07,237.61859521910645,224.9698546197687,213.46647004302332
3830,2020-01-08,237.34874876074574,225.0705724493124,213.5057413127748
3831,2020-01-09,236.77625478698045,225.10438807951525,213.58544835955146
3832,2020-01-10,237.40391425606583,224.99492191577102,212.4441778133232
3833,2020-01-11,236.796493328199,224.5864523019696,212.6682382842462
3834,2020-01-12,237.7697383880331,224.64079788184813,211.80370276836905
3835,2020-01-13,237.26044398626783,225.2297211752952,212.46225386377606
3836,2020-01-14,237.95519751213192,225.40877075904123,213.30472413690012
3837,2020-01-15,237.56042517095554,225.44602309226858,213.27010166154275
3838,2020-01-16,237.69746141116488,225.41403238263956,214.25091966411958
3839,2020-01-17,237.71077849750566,225.23920003141865,213.37296182456583
3840,2020-01-18,237.79237753842884,224.76859437378653,213.24460454367136
3841,2020-01-19,237.4418690724574,224.7667506779946,212.38440807804807
3842,2020-01-20,238.39154141491125,225.30799447805398,213.44488848947944
3843,2020-01-21,238.20420740830153,225.45020793824688,212.9029314564749
