,ds,yhat_upper,yhat,yhat_lower
2646,2020-05-24,81.89155624774774,76.90449899603877,71.96874568640237
2647,2020-05-25,78.7690749682037,74.07293657141047,69.21562229182686
2648,2020-05-26,79.0053698599621,74.17168400727103,69.84209549201395
2649,2020-05-27,79.10093770044656,74.16565038014856,69.69312579745558
2650,2020-05-28,78.73086373252093,74.26328052005904,69.62673841235151
2651,2020-05-29,78.801220385432,74.2522548020857,69.8621899552818
2652,2020-05-30,81.73220662725848,77.0601713045396,72.60695246151855
2653,2020-05-31,81.56073656698015,77.10706729626823,72.22530647391098
2654,2020-06-01,78.99177582378825,74.31797162331492,69.54031338779569
2655,2020-06-02,79.04344904445512,74.45574516655302,70.0605109919326
2656,2020-06-03,79.1282000660759,74.48475506520953,69.7289445828183
2657,2020-06-04,79.54417891058162,74.61299998932049,69.70130350737008
2658,2020-06-05,79.2850144065445,74.62781449014457,69.8182262131717
2659,2020-06-06,82.05251996262174,77.45655326584779,72.90584896676187
2660,2020-06-07,81.90230394271444,77.5191123829698,72.64115049035648
2661,2020-06-08,79.51447916514634,74.74047916000691,70.1984943252194
2662,2020-06-09,79.77073917245612,74.88356807289158,70.12042268492657
2663,2020-06-10,79.31083314266152,74.91288860932777,69.9997154908688
2664,2020-06-11,79.7862715037234,75.03666262249608,70.41503721651408
2665,2020-06-12,79.89199081871408,75.04251950650892,70.56729536017231
2666,2020-06-13,82.76345021336834,77.85817034032918,73.40220549967039
2667,2020-06-14,82.76387460438207,77.90391835641209,73.32220421977684
2668,2020-06-15,80.01014309766613,75.10519775274658,70.71221782410737
2669,2020-06-16,80.03360532417885,75.22539850808387,70.44583256317927
2670,2020-06-17,79.99180224458749,75.22952340650977,70.37164997091055
2671,2020-06-18,80.13477582422743,75.32629507344217,70.34754827503706
2672,2020-06-19,80.2006907447947,75.3038415628329,70.33682838613308
2673,2020-06-20,82.7984670966069,78.0903618213057,73.31436029393778
2674,2020-06-21,82.9897744798539,78.10662852291173,73.38981547051938
2675,2020-06-22,80.36955237301504,75.27852038691309,70.53045467990154
2676,2020-06-23,79.72978127094304,75.36984168930856,70.77250124240719
2677,2020-06-24,80.63917079109827,75.34597518233983,70.292334661058
2678,2020-06-25,80.17126084726704,75.41598619340382,70.63539881028763
2679,2020-06-26,80.12224035664138,75.36830637660829,70.74972554674117
2680,2020-06-27,82.79184106319653,78.13139834599998,73.3722633230907
2681,2020-06-28,83.02466758023826,78.12625856259552,73.06004864736198
2682,2020-06-29,80.18383864812738,75.27895044802294,70.45253171815004
2683,2020-06-30,80.28851446111842,75.35342528432444,70.09323999884194
2684,2020-07-01,80.45681291434649,75.31517695861861,70.41454035112781
2685,2020-07-02,79.87556145316213,75.37334817053797,71.04333927795003
2686,2020-07-03,80.25669901136526,75.31641643080033,70.45998351575786
2687,2020-07-04,83.4130094139735,78.07286094928945,73.09873308278587
2688,2020-07-05,82.78861277635735,78.06366767331093,72.93242744385626
2689,2020-07-06,80.32912742412,75.21486436049464,70.33777807129961
2690,2020-07-07,80.56420112087145,75.29034318333562,70.4409883857904
2691,2020-07-08,80.37521656348865,75.25551688950998,70.15643849061448
2692,2020-07-09,80.61330468620486,75.31942612870094,70.04630749752022
2693,2020-07-10,79.8663633208595,75.27042629492067,70.23028972283143
2694,2020-07-11,83.30802318387477,78.03685502810062,73.09693119576546
2695,2020-07-12,83.31183158154406,78.03953770338288,73.15332854124392
2696,2020-07-13,80.41188709048753,75.20432287827138,70.1152890944611
2697,2020-07-14,80.49844831845945,75.29490529375478,70.12415758535444
2698,2020-07-15,80.48861669558434,75.27648256035565,70.19092378794696
2699,2020-07-16,80.58533327946793,75.35786324890722,70.33636760708644
2700,2020-07-17,80.32178971167254,75.3271548399642,69.99085278843833
2701,2020-07-18,83.23671540049436,78.11243277104751,72.82963425306806
2702,2020-07-19,83.30816961736761,78.13424798992901,72.85418057111357
2703,2020-07-20,80.70403713520625,75.31816504391713,70.4572918419957
2704,2020-07-21,80.27404149804688,75.42758833611316,70.53516545368151
2705,2020-07-22,80.2271359464679,75.4274226866592,70.60520660046247
2706,2020-07-23,80.75462955477012,75.5261858955118,70.56369273725262
2707,2020-07-24,80.78290647069386,75.51170170606606,70.76518544116303
2708,2020-07-25,83.17892921367407,78.31177432296424,73.00821464744011
2709,2020-07-26,83.39046944136771,78.34670177676361,73.32297318253323
2710,2020-07-27,80.50823259216017,75.54182002256009,70.72986166085923
2711,2020-07-28,80.81069700181604,75.6603352375991,70.69410569788691
2712,2020-07-29,80.89136128859958,75.66699027146515,70.73776030899919
2713,2020-07-30,80.85671089426894,75.7701827485682,70.93714881237399
2714,2020-07-31,80.91429903470708,75.7576630195047,70.5579549725311
2715,2020-08-01,83.85658575583324,78.55721291306597,73.13006798836679
2716,2020-08-02,83.64057556996231,78.5891623887664,73.42527894288844
2717,2020-08-03,81.01001957006258,75.77893580010769,70.40554603905221
2718,2020-08-04,81.68771790022677,75.88988508023043,70.70893556934992
2719,2020-08-05,81.0902766565498,75.88695567988589,70.62640540632192
2720,2020-08-06,81.38007492925391,75.97880267010282,70.76561373090924
2721,2020-08-07,81.45495107882381,75.95348515952969,70.87110472225133
2722,2020-08-08,84.19287670469822,78.73913997661151,73.67756333065158
2723,2020-08-09,84.04202815472148,78.75649176221185,73.56591535157916
2724,2020-08-10,81.36124484494016,75.93139127697103,71.00597770028374
2725,2020-08-11,81.50127179977352,76.02763937702609,70.75570837352662
2726,2020-08-12,81.36098078733588,76.0106426757819,70.74084201064193
