,ds,yhat_upper,yhat,yhat_lower
3763,2019-11-02,10.213109779952267,7.715727398594872,5.2875035418920575
3764,2019-11-03,10.012693542893228,7.715868370285679,5.244411505860736
3765,2019-11-04,9.483543360903019,7.178860888300711,4.680866844634952
3766,2019-11-05,9.634681865346408,7.206298584666801,4.718447137419413
3767,2019-11-06,9.751633564637562,7.230914212789441,4.663757058693566
3768,2019-11-07,9.845985892175046,7.256622025424733,4.763396715994298
3769,2019-11-08,9.714083185695179,7.272319348417527,4.7395232012835224
3770,2019-11-09,10.175817278031213,7.8206863584549255,5.063735069354161
3771,2019-11-10,10.16005285151925,7.85747953688425,5.2879655107238674
3772,2019-11-11,9.713541030444734,7.35827005993871,4.886140412391892
3773,2019-11-12,10.136744121857413,7.424015686635763,5.064320296146265
3774,2019-11-13,9.984748981050943,7.48678250558171,4.837207248245524
3775,2019-11-14,10.312395965422613,7.549803835242066,5.047423784568309
3776,2019-11-15,10.133486244386358,7.601298936188267,5.300706661366475
3777,2019-11-16,10.706195923897896,8.183290061960754,5.951173383266831
3778,2019-11-17,10.930473191647147,8.25091283110752,5.825521091953681
3779,2019-11-18,10.388399904299732,7.779170697767379,5.1252613660753665
3780,2019-11-19,10.459505159714586,7.8685216196969225,5.365192088700527
3781,2019-11-20,10.671855987467936,7.950612856979307,5.504369900962589
3782,2019-11-21,10.38530010173507,8.028350815000138,5.467619637224811
3783,2019-11-22,10.575187062163103,8.08972826772832,5.387260481993225
3784,2019-11-23,11.192514309080531,8.676647233695942,6.14269020754756
3785,2019-11-24,11.295398214937286,8.744232309065715,6.09087855220784
3786,2019-11-25,10.869665258012743,8.267585138642072,5.7596083000573675
3787,2019-11-26,10.691043936655513,8.347368112181083,5.920671208711873
3788,2019-11-27,11.090672563499199,8.415533293358457,5.773733977772039
3789,2019-11-28,11.031473994401782,8.475383653129844,6.01651380337493
3790,2019-11-29,11.035860563654703,8.515389181428604,5.895725919259627
3791,2019-11-30,11.646016769727463,9.07799646071653,6.5942454763471385
3792,2019-12-01,11.699394320253534,9.11892688141208,6.525484972359159
3793,2019-12-02,11.128391204688917,8.61391460944403,5.895931176990475
3794,2019-12-03,11.19453226060456,8.664272864255347,6.128143428296242
3795,2019-12-04,11.237479491922283,8.70260501348773,5.941038027307524
3796,2019-12-05,11.206147819462076,8.732848068469927,6.279426534253425
3797,2019-12-06,11.233076903904276,8.744071665420163,6.020362779735474
3798,2019-12-07,11.82715704604278,9.27927161051036,6.57983672334335
3799,2019-12-08,11.732893985016307,9.294653632531562,6.789265781740256
3800,2019-12-09,11.239956279283126,8.766358872630336,6.214400175681815
3801,2019-12-10,11.302639663868856,8.796020031592946,6.004733143218454
3802,2019-12-11,11.248261366534722,8.81646497528088,6.3232313070280854
3803,2019-12-12,11.402413834487312,8.83175559999628,6.282839139691395
3804,2019-12-13,11.608659939353979,8.830985176926653,6.408687448530058
3805,2019-12-14,11.898256737136109,9.357073300427311,6.670726268885254
3806,2019-12-15,11.862598364157748,9.366054041115436,6.669011073158143
3807,2019-12-16,11.255747516829498,8.83380870197287,6.393818846047809
3808,2019-12-17,11.578347142858917,8.86163188169105,6.254893913934712
3809,2019-12-18,11.512641410837121,8.881947350623616,6.083745269051657
3810,2019-12-19,11.51399230109579,8.898361175176577,6.206571441476479
3811,2019-12-20,11.38682804452707,8.899474883668846,6.020334810338978
3812,2019-12-21,12.050667244314846,9.427697324281896,6.719211562155666
3813,2019-12-22,11.906132836227332,9.438550307711564,6.780184104524345
3814,2019-12-23,11.469375288312088,8.907418904840116,6.457943709281553
3815,2019-12-24,11.58001704468509,8.935134571820997,6.351115671640075
3816,2019-12-25,11.642661199588856,8.953707087561082,6.27833990040435
3817,2019-12-26,11.491936847640845,8.966392246099936,6.40833689374264
3818,2019-12-27,11.728155992526007,8.96151764510028,6.294631549442301
3819,2019-12-28,11.95778703213328,9.481304824399745,6.960319501950916
3820,2019-12-29,12.135839691672576,9.481182517627632,6.890108934093043
3821,2019-12-30,11.858264682304782,8.93654163479297,6.3725009055925925
3822,2019-12-31,11.66445310771333,8.948319980820685,6.3440735104435975
3823,2020-01-01,11.774725765047977,8.948732618201142,6.269525915163462
3824,2020-01-02,11.64429789034621,8.941334832700646,6.314350869585864
3825,2020-01-03,11.531901516306576,8.914840153370893,6.305034703568284
3826,2020-01-04,12.129809597458568,9.411931881720527,6.699408249256667
3827,2020-01-05,11.974095278609619,9.388563179725192,6.742168341761085
3828,2020-01-06,11.32380154632537,8.820696699148979,6.001715549164174
3829,2020-01-07,11.416479626015603,8.809872189750557,6.154393144335036
3830,2020-01-08,11.522315498538212,8.788918482884595,6.0714237247236325
3831,2020-01-09,11.391230358036815,8.761997339929382,5.92744222666201
3832,2020-01-10,11.540287485027344,8.718402174297239,5.96306247356101
3833,2020-01-11,11.699505856468534,9.20135067048458,6.499203443726409
3834,2020-01-12,12.009099917010065,9.16726691318012,6.523559858036795
3835,2020-01-13,11.33166559942106,8.592504550785574,5.883396797200346
3836,2020-01-14,11.216366740323549,8.57889993537216,5.858532196460753
3837,2020-01-15,11.33903727983668,8.559472088042531,6.112038401424891
3838,2020-01-16,11.354975461774762,8.538457366045648,5.832064044804747
3839,2020-01-17,11.215047016526245,8.505102150227318,5.769442430141764
3840,2020-01-18,11.658466195722388,9.002452799569543,6.119050161252705
3841,2020-01-19,11.732739783674415,8.986638615538821,6.037869040892436
3842,2020-01-20,11.241263585583038,8.433599372250255,5.723793459378759
3843,2020-01-21,11.270358362797642,8.44464628649388,5.735643004071411
