,ds,yhat_upper,yhat,yhat_lower
3579,2019-11-02,35.53074795195108,30.648388427111048,25.75007875611614
3580,2019-11-03,36.10416954097234,30.686464744916748,25.81643892060237
3581,2019-11-04,39.248015304219216,34.27421767656297,29.250562535243905
3582,2019-11-05,39.17539733878476,34.38033509160472,29.20488399880765
3583,2019-11-06,39.74569598733396,34.4375744144131,29.13187099705643
3584,2019-11-07,39.731492751534155,34.43566065431909,29.44581228816336
3585,2019-11-08,39.3796760038102,34.44523805554306,29.475055151803797
3586,2019-11-09,35.77456209041281,30.86637605637918,25.851143728824393
3587,2019-11-10,36.29268654089289,30.894369789889467,25.61676457416745
3588,2019-11-11,39.57463219033521,34.47654807362054,29.44161166820872
3589,2019-11-12,39.63138092248121,34.58162525025883,29.20699857652587
3590,2019-11-13,39.68278043046362,34.64223096113225,29.91396629474036
3591,2019-11-14,40.13775429495262,34.647812340398,29.31905661986315
3592,2019-11-15,40.01929487978479,34.66859417290734,29.120979698166376
3593,2019-11-16,36.00964525577628,31.104097484058595,25.983458928580628
3594,2019-11-17,36.38179149435112,31.148956454293202,25.977582524385554
3595,2019-11-18,39.99127549379809,34.74974615620468,29.98874446255698
3596,2019-11-19,40.02317028143454,34.874356929048815,29.725210724238853
3597,2019-11-20,39.78703439205672,34.95454884235618,29.857870968639507
3598,2019-11-21,40.23948961786861,34.9788800409713,29.659247727345413
3599,2019-11-22,40.57370672006612,35.01669377279654,29.731866132375067
3600,2019-11-23,36.28445803587089,31.46666380065436,26.445182231841784
3601,2019-11-24,36.88752420829821,31.522637320373942,26.109501778782704
3602,2019-11-25,40.6799702284402,35.13048713111466,30.00046590626462
3603,2019-11-26,40.730991754884364,35.25750816043799,30.17718369640241
3604,2019-11-27,40.593545674690304,35.334991144556284,29.816155725278918
3605,2019-11-28,40.92133204937733,35.351166683973055,30.36258721030398
3606,2019-11-29,40.92079247910183,35.3752040003181,30.13017824787468
3607,2019-11-30,37.11778343424339,31.805763730879537,26.80378871480944
3608,2019-12-01,37.330404060385845,31.83684363958781,26.417003014015126
3609,2019-12-02,41.2383473731324,35.414628876818576,30.13155708143501
3610,2019-12-03,40.620630154661164,35.50688191005975,30.470719806208493
3611,2019-12-04,40.71448911689559,35.54550507935068,30.043049301659263
3612,2019-12-05,40.73633502926166,35.51946928135931,30.16104732484545
3613,2019-12-06,40.92972103610266,35.498793514450206,29.868639214621272
3614,2019-12-07,37.07365722885266,31.883075139849442,26.543089095264072
3615,2019-12-08,37.3905135393976,31.867310354476892,26.182325906770334
3616,2019-12-09,40.86798580991705,35.398717205247124,30.00356277184633
3617,2019-12-10,40.59710734841323,35.44609702641476,29.83493428345202
3618,2019-12-11,40.99485574777688,35.44236805349739,29.834971084980037
3619,2019-12-12,40.64518408362688,35.37746553519117,30.59380455674296
3620,2019-12-13,40.53932047744936,35.32229388810546,29.864930535428236
3621,2019-12-14,37.348886932012185,31.67723153333346,26.255237284011635
3622,2019-12-15,36.891628831149276,31.637928643555426,26.213343981783915
3623,2019-12-16,40.58190669457907,35.15211079187347,29.91144640392508
3624,2019-12-17,40.694346231247884,35.18892495414054,29.67479791009608
3625,2019-12-18,40.41774627558534,35.18146208074652,29.988598182892638
3626,2019-12-19,41.061411614131565,35.119650900594976,30.00256967724103
3627,2019-12-20,40.5960146414335,35.07420871132212,29.645201428190894
3628,2019-12-21,37.19932692831833,31.445149866062703,26.298591115168286
3629,2019-12-22,36.96975911950886,31.42759211549255,25.676380160009145
3630,2019-12-23,40.898410007565055,34.968573586986196,29.42100652150227
3631,2019-12-24,40.8155908806579,35.03641650829502,29.70259017052673
3632,2019-12-25,40.870405256509734,35.06327142274296,29.307337113819184
3633,2019-12-26,40.84520595771482,35.03803597630994,29.46588219171956
3634,2019-12-27,40.24244911959671,35.0303333520912,29.99206656161443
3635,2019-12-28,37.105808555141,31.439050305563693,25.564673024719788
3636,2019-12-29,37.22389639724889,31.45817414571759,25.599525793305375
3637,2019-12-30,40.76788803057965,35.0336405957394,29.319018124701827
3638,2019-12-31,40.69003967773107,35.13272778238922,29.54559819193181
3639,2020-01-01,40.97672653031858,35.186629255870365,29.711422079926898
3640,2020-01-02,41.03468126715125,35.18339931343435,29.4587178860602
3641,2020-01-03,40.59784809098114,35.191954954952685,29.79366869345448
3642,2020-01-04,37.70272647273204,31.61063375848984,25.662699431386564
3643,2020-01-05,37.49896351448855,31.633046455771584,25.721490662856727
3644,2020-01-06,41.16303871442227,35.20493569330639,29.614127626335097
3645,2020-01-07,40.92103855733648,35.29357590930833,29.448747315446173
3646,2020-01-08,41.496149466517075,35.33034704890878,29.314920766016847
3647,2020-01-09,40.959181306966585,35.30367535561914,29.737598138396454
3648,2020-01-10,41.14565135314804,35.28302567774348,29.73199061343731
3649,2020-01-11,38.24683720202839,31.667444831357802,26.123457800416116
3650,2020-01-12,37.61006809849458,31.651395189613233,25.63335737650363
3651,2020-01-13,40.71500077333563,35.1815904989825,29.657520228890334
3652,2020-01-14,41.2445871124375,35.226369479624125,29.87746256559386
3653,2020-01-15,41.21555460886826,35.2182406525905,29.17979083971221
3654,2020-01-16,40.98447033805011,35.14679242629043,29.239827063063
3655,2020-01-17,40.95690394537577,35.08265372712228,29.486829485804773
3656,2020-01-18,37.15709283576205,31.426005590058296,25.255857448405187
3657,2020-01-19,37.28816529795319,31.372383756723316,25.57472672323244
3658,2020-01-20,41.16146130289622,34.8694851385728,29.3976858468131
3659,2020-01-21,41.243336115072715,34.88651451406899,28.96211781359141
